Station Name,Restaurant Name,Number of Bikes,Distance,Rating,Number of Reviews
Clendenan Ave / Rowland St - SMART,Nicky's,5,949.9961471,4.0,1
Clendenan Ave / Rowland St - SMART,Pizzeria Libretto,5,534.8050093,3.5,6
Clendenan Ave / Rowland St - SMART,Reckless Kitchen,5,789.4457049,0.0,0
Clendenan Ave / Rowland St - SMART,Usagi Sushi,5,892.8477951,0.0,0
Clendenan Ave / Rowland St - SMART,Kiri Sushi,5,548.5516474,4.5,3
Clendenan Ave / Rowland St - SMART,Lokum Eats,5,544.8960239,5.0,1
Martin Goodman Trail / Remembrance Dr,Maxx's Kitchen,18,269.3550895,3.5,9
Martin Goodman Trail / Remembrance Dr,LOCAL Public Eatery - Liberty Village,18,904.5129506,4.0,308
Martin Goodman Trail / Remembrance Dr,Chiang Mai,18,820.3974006,4.5,69
Martin Goodman Trail / Remembrance Dr,Valerie,18,269.3550895,3.0,5
Martin Goodman Trail / Remembrance Dr,OEB Breakfast Co.,18,816.093014,4.5,129
Martin Goodman Trail / Remembrance Dr,Vista Eatery,18,404.2352889,4.0,3
Martin Goodman Trail / Remembrance Dr,Toronto Star Food Building,18,510.5113614,4.0,3
Martin Goodman Trail / Remembrance Dr,Roses Cocina,18,303.5509633,3.0,13
Martin Goodman Trail / Remembrance Dr,Nodo Liberty,18,921.1629016,4.0,10
Martin Goodman Trail / Remembrance Dr,Mel's Real Good Pizza,18,377.1366725,4.5,3
Martin Goodman Trail / Remembrance Dr,Mildred's Temple Kitchen,18,1091.672148,4.0,1028
Martin Goodman Trail / Remembrance Dr,Aloette,18,833.7820494,3.5,11
Martin Goodman Trail / Remembrance Dr,Merci Mon Ami,18,833.7820494,4.0,35
Martin Goodman Trail / Remembrance Dr,Acqua Dolce,18,696.5560546,3.5,12
Martin Goodman Trail / Remembrance Dr,School Restaurant,18,1101.111342,3.5,640
Martin Goodman Trail / Remembrance Dr,The Craft Brasserie & Grille,18,1058.234945,3.5,179
Martin Goodman Trail / Remembrance Dr,Caffino Ristorante,18,1269.878155,4.0,104
Martin Goodman Trail / Remembrance Dr,Ultramen,18,1140.751944,3.5,23
Martin Goodman Trail / Remembrance Dr,'ONO Poké Bar,18,901.302706,4.0,110
Martin Goodman Trail / Remembrance Dr,Liberty Soho,18,837.6026437,3.5,9
Martin Goodman Trail / Remembrance Dr,San Francesco Foods - CNE,18,554.1699281,4.0,2
Martin Goodman Trail / Remembrance Dr,Burger Drops,18,1087.665809,4.5,78
Martin Goodman Trail / Remembrance Dr,Philippine Deli,18,675.5050053,5.0,1
Martin Goodman Trail / Remembrance Dr,Aloette Go,18,833.7820494,5.0,1
Martin Goodman Trail / Remembrance Dr,Naomi,18,1077.273887,4.0,19
Martin Goodman Trail / Remembrance Dr,Kibo Sushi House,18,816.742116,3.5,52
Martin Goodman Trail / Remembrance Dr,Acqua Supper Club,18,696.5560546,0.0,0
Martin Goodman Trail / Remembrance Dr,KINTON RAMEN,18,1095.565536,4.0,4
Martin Goodman Trail / Remembrance Dr,Egg Club,18,1151.894293,4.5,11
Martin Goodman Trail / Remembrance Dr,Arvo Coffee,18,998.8245838,4.5,11
Martin Goodman Trail / Remembrance Dr,Parisco Cafe,18,1015.810997,4.0,33
Martin Goodman Trail / Remembrance Dr,The Islands Caribbean Cookshop - Liberty Village,18,833.7820494,3.5,3
Martin Goodman Trail / Remembrance Dr,Mac & Cheesery,18,615.7871504,2.0,3
Martin Goodman Trail / Remembrance Dr,imPerfect Fresh Eats,18,821.0118869,4.0,5
Martin Goodman Trail / Remembrance Dr,Liberty Village Market & Cafe,18,935.8326847,4.0,21
Martin Goodman Trail / Remembrance Dr,Brazen Head Irish Pub,18,850.5820139,2.5,188
Martin Goodman Trail / Remembrance Dr,KoJa Restaurant,18,1099.265283,3.5,88
Martin Goodman Trail / Remembrance Dr,Liberty Coffee Bar,18,894.0722576,5.0,1
Martin Goodman Trail / Remembrance Dr,Medieval Times Toronto,18,920.9656127,4.0,208
Martin Goodman Trail / Remembrance Dr,6ixTriangles,18,1111.937046,3.5,7
Martin Goodman Trail / Remembrance Dr,Pull'd,18,588.4417984,2.5,5
Martin Goodman Trail / Remembrance Dr,Wild Child's Kitchen,18,710.7679621,2.5,3
Martin Goodman Trail / Remembrance Dr,Grand Bizarre,18,783.3132871,2.5,18
Martin Goodman Trail / Remembrance Dr,Liberty Eats,18,1116.088158,4.0,4
Martin Goodman Trail / Remembrance Dr,Maurya East Indian Roti,18,856.8163238,3.0,43
Martin Goodman Trail / Remembrance Dr,Injapan,18,1108.851709,3.5,59
Martin Goodman Trail / Remembrance Dr,Harvey's,18,1050.873894,3.5,19
Martin Goodman Trail / Remembrance Dr,8Mile Detroit Style Pizza,18,1104.452524,3.0,1
Martin Goodman Trail / Remembrance Dr,SK Cookks,18,1132.700943,3.0,9
Martin Goodman Trail / Remembrance Dr,Mike's Liberty Grill,18,1094.786202,2.0,18
Concord Ave / Bloor St W,La Bella Managua,2,150.7622318,4.5,254
Concord Ave / Bloor St W,Levant,2,52.65431204,4.5,29
Concord Ave / Bloor St W,Varsity,2,16.57014004,4.5,8
Concord Ave / Bloor St W,Chantecler,2,380.3698359,5.0,1
Concord Ave / Bloor St W,Terrazza,2,479.1697047,4.0,50
Concord Ave / Bloor St W,Laziza,2,135.0644908,4.0,43
Concord Ave / Bloor St W,Little Sito,2,242.39099,4.0,37
Concord Ave / Bloor St W,The Black Horse,2,50.29394631,3.5,22
Concord Ave / Bloor St W,OMG Cafe & Tapas,2,214.0016731,5.0,5
Concord Ave / Bloor St W,African Palace,2,198.0207977,4.0,94
Concord Ave / Bloor St W,Ambassador Pizza,2,127.3251577,4.5,10
Concord Ave / Bloor St W,Field Trip Cafe,2,294.7477523,4.5,44
Concord Ave / Bloor St W,Bloomer's,2,146.2396891,4.0,154
Concord Ave / Bloor St W,Komi Banh Mi Bar,2,648.8388329,4.5,10
Concord Ave / Bloor St W,Northwood,2,383.6219431,4.0,122
Concord Ave / Bloor St W,Mhel,2,492.0691099,5.0,1
Concord Ave / Bloor St W,Bloor Court Cafe,2,96.84209182,4.0,13
Concord Ave / Bloor St W,Vit Beo,2,202.9860056,3.5,39
Concord Ave / Bloor St W,Maison T,2,959.7686132,5.0,14
Concord Ave / Bloor St W,Actinolite Restaurant,2,674.7623263,4.0,86
Concord Ave / Bloor St W,Lalibela Ethiopian Restaurant,2,161.240606,3.5,163
Concord Ave / Bloor St W,Hurricanes Roadhouse Restaurant,2,165.4162919,3.5,56
Concord Ave / Bloor St W,Gonzo Izakaya,2,902.1367437,4.5,20
Concord Ave / Bloor St W,Jin Dal Lae,2,968.3654522,4.5,115
Concord Ave / Bloor St W,Osteria Rialto,2,326.0394228,3.0,19
Concord Ave / Bloor St W,Wenona Craft Beer Lodge,2,515.7053815,4.0,44
Concord Ave / Bloor St W,Selam Restaurant & Lounge,2,340.7932493,4.5,71
Concord Ave / Bloor St W,Lamhan,2,680.9967574,4.0,5
Concord Ave / Bloor St W,Paldo Gangsan,2,782.5699675,4.5,86
Concord Ave / Bloor St W,Tallboys Craft Beer House,2,249.3340806,4.0,101
Concord Ave / Bloor St W,Famiglia Baldassarre,2,1157.808765,4.5,74
Concord Ave / Bloor St W,Five Points Hot Chicken,2,258.9382356,3.5,20
Concord Ave / Bloor St W,Morellina’s,2,808.4337903,5.0,10
Concord Ave / Bloor St W,Ambassador Tavern,2,117.1666778,5.0,1
Concord Ave / Bloor St W,Burdock,2,930.2372325,3.5,84
Concord Ave / Bloor St W,Mazz Sushi,2,273.1072529,3.5,68
Concord Ave / Bloor St W,Bar Isabel,2,938.9549064,4.0,469
Concord Ave / Bloor St W,Tapi Go!,2,308.3002386,4.5,15
Concord Ave / Bloor St W,Taqueria Gus,2,719.882627,5.0,3
Concord Ave / Bloor St W,Riki Sushi,2,320.610571,3.5,24
Concord Ave / Bloor St W,Idle On Bloor,2,499.0371153,3.5,11
Concord Ave / Bloor St W,Mapo Pocha Soju Bar,2,841.5328699,5.0,3
Concord Ave / Bloor St W,Madras Masala,2,419.8098723,4.0,161
Concord Ave / Bloor St W,Daldongnae Korean BBQ - Christie,2,932.351189,4.5,92
Concord Ave / Bloor St W,Tacos El Asador,2,820.6426941,4.0,323
Concord Ave / Bloor St W,Snowday BingSu Cafe,2,846.1014117,5.0,1
Concord Ave / Bloor St W,Cock-A-Doodle-Doo,2,276.2254632,4.5,21
Concord Ave / Bloor St W,Bassline Music Bar,2,173.8466316,3.5,13
Concord Ave / Bloor St W,Banjara Indian Cuisine,2,419.2676677,3.5,446
Concord Ave / Bloor St W,Butter Chicken Roti - Bloor W,2,393.7022965,4.0,10
Gothic Ave / Quebec Ave,Aztec's Mine,4,125.7601605,4.0,109
Gothic Ave / Quebec Ave,Flame Food+Design,4,683.8359741,4.5,34
Gothic Ave / Quebec Ave,Brasa Peruvian Kitchen,4,422.6180047,4.5,3
Gothic Ave / Quebec Ave,Hannah's Cafe and Bakery,4,382.3421284,3.5,35
Gothic Ave / Quebec Ave,Usagi Sushi,4,126.7519584,0.0,0
Gothic Ave / Quebec Ave,Whelan's Gate Gastropub,4,899.0322897,4.5,40
Gothic Ave / Quebec Ave,Beach Hill Smokehouse,4,648.0892242,4.5,9
Gothic Ave / Quebec Ave,Reckless Kitchen,4,70.79022942,0.0,0
Gothic Ave / Quebec Ave,Vivo Pizza+Pasta,4,351.255691,3.0,7
Gothic Ave / Quebec Ave,Nicky's,4,416.858614,4.0,1
Gothic Ave / Quebec Ave,Delights of China,4,644.2048193,3.5,18
Gothic Ave / Quebec Ave,Annette Food Market,4,1005.422323,4.0,84
Gothic Ave / Quebec Ave,Bukhara Grill,4,839.0997833,4.0,74
Gothic Ave / Quebec Ave,Gatto Wood Oven Pizza,4,1053.952739,4.0,40
Gothic Ave / Quebec Ave,Queen's Pasta Café,4,916.0968003,3.5,101
Gothic Ave / Quebec Ave,Osaka Sushi Japanese Restaurant,4,970.9577846,4.0,62
Gothic Ave / Quebec Ave,KINTON RAMEN,4,746.6463389,4.0,40
Gothic Ave / Quebec Ave,Bello Pizza,4,692.1136134,5.0,10
Gothic Ave / Quebec Ave,Mana Pool - Board Game Bistro,4,353.419427,5.0,4
Gothic Ave / Quebec Ave,Palmer Coffee,4,505.7035684,4.0,6
Gothic Ave / Quebec Ave,HotBlack Coffee,4,691.7369874,4.5,3
Gothic Ave / Quebec Ave,Shadi Shawarma,4,738.6809105,5.0,2
Gothic Ave / Quebec Ave,Grenadier Cafe,4,960.2138565,2.5,88
Gothic Ave / Quebec Ave,Sushi Place,4,674.7235375,3.5,89
Gothic Ave / Quebec Ave,Pho T&T Express,4,877.7985882,1.0,1
Gothic Ave / Quebec Ave,Jerusalem Shawarma,4,732.5713448,3.5,20
Gothic Ave / Quebec Ave,JP Sushi,4,1216.046228,4.0,32
Gothic Ave / Quebec Ave,Bao Bao Express,4,1015.251957,4.0,5
Gothic Ave / Quebec Ave,Cinnaholic,4,661.4662202,4.0,11
Gothic Ave / Quebec Ave,Lunch Box,4,650.5165325,3.0,47
Gothic Ave / Quebec Ave,Dynamite Sushi,4,910.918255,4.5,2
Gothic Ave / Quebec Ave,Wings Up,4,630.9294541,0.0,0
Gothic Ave / Quebec Ave,Shakey's Sports Pub,4,890.7532368,4.0,36
Gothic Ave / Quebec Ave,Souvlaki Hut,4,618.5523736,3.5,21
Gothic Ave / Quebec Ave,Simply Thai Cuisine,4,885.3328719,3.5,59
Gothic Ave / Quebec Ave,Bonjook,4,691.7369874,0.0,0
Gothic Ave / Quebec Ave,The Works,4,875.9971215,3.0,83
Gothic Ave / Quebec Ave,Bread & Roses Bakery Cafe,4,807.1018728,3.5,58
Gothic Ave / Quebec Ave,Buddha Pie,4,1218.648928,3.5,53
Gothic Ave / Quebec Ave,Caked Coffee,4,922.724184,5.0,9
Gothic Ave / Quebec Ave,Baka Gallery Cafe,4,879.6073882,3.5,74
Gothic Ave / Quebec Ave,Shawarma Boys,4,1200.111315,4.5,9
Gothic Ave / Quebec Ave,The Coffee Boutique,4,992.5532431,5.0,17
Gothic Ave / Quebec Ave,West End Waffles And Scoops,4,1183.18251,3.0,1
Gothic Ave / Quebec Ave,Sunshine Village Grill,4,698.375487,4.0,6
Gothic Ave / Quebec Ave,Westwood Grill,4,1185.286162,3.0,61
Gothic Ave / Quebec Ave,Wingstop,4,751.1973283,2.5,12
Gothic Ave / Quebec Ave,Saci's Wooden Plate,4,979.6210523,0.0,0
Gothic Ave / Quebec Ave,Broastyy Chicken,4,1075.783029,0.0,0
Gothic Ave / Quebec Ave,Church's Texas Chicken,4,834.8605811,2.0,2
Via Italia / Mackay Ave,Agio,11,463.4815429,4.5,190
Via Italia / Mackay Ave,CANO Restaurant,11,422.1038693,4.5,71
Via Italia / Mackay Ave,Rio 40 Restaurant,11,143.4259026,4.0,63
Via Italia / Mackay Ave,King's Tacos,11,164.6893728,4.0,81
Via Italia / Mackay Ave,La Morena,11,171.5913394,5.0,8
Via Italia / Mackay Ave,El Sazón Mexicano,11,225.4901369,4.0,11
Via Italia / Mackay Ave,Itacate,11,700.0508395,4.5,57
Via Italia / Mackay Ave,Atomic 10,11,479.5856499,4.5,30
Via Italia / Mackay Ave,BSTO.,11,280.200794,5.0,1
Via Italia / Mackay Ave,Kaito Sushi,11,84.47206734,3.5,32
Via Italia / Mackay Ave,Royal Caribbean Cafe,11,356.54206,4.0,29
Via Italia / Mackay Ave,DeSotos Eatery,11,482.2197886,4.0,84
Via Italia / Mackay Ave,Pizza e Pazzi,11,172.7618011,4.0,90
Via Italia / Mackay Ave,Marcello’s pizzeria,11,238.5215363,4.0,102
Via Italia / Mackay Ave,Barista & Chef,11,682.0187883,4.5,53
Via Italia / Mackay Ave,The Sovereign,11,574.0743232,4.5,36
Via Italia / Mackay Ave,Sushi California,11,116.3102425,3.5,101
Via Italia / Mackay Ave,Pho Rang Dong,11,127.3449282,3.5,21
Via Italia / Mackay Ave,La Bruschetta Restaurant,11,304.7729451,4.0,39
Via Italia / Mackay Ave,Sunnyside Grill,11,126.6705837,3.5,56
Via Italia / Mackay Ave,Centro Trattoria & Formaggio,11,124.8890604,3.5,6
Via Italia / Mackay Ave,Tre Mari Bakery,11,289.5712961,4.5,94
Via Italia / Mackay Ave,A Ria Restaurante,11,380.2843001,4.0,2
Via Italia / Mackay Ave,Limon Lounge,11,429.2299905,5.0,2
Via Italia / Mackay Ave,Famiglia Baldassarre,11,1065.515784,4.5,74
Via Italia / Mackay Ave,Rush Hour,11,717.3289532,4.5,48
Via Italia / Mackay Ave,Pupusas To Go,11,228.1995226,5.0,1
Via Italia / Mackay Ave,El Mae Restaurant,11,228.9028837,0.0,0
Via Italia / Mackay Ave,Lox + Schmear,11,609.4523201,4.5,40
Via Italia / Mackay Ave,Don Quixote,11,360.266389,4.0,5
Via Italia / Mackay Ave,Savor,11,128.8563168,0.0,0
Via Italia / Mackay Ave,Tacos Casa Sonora,11,214.4234631,0.0,0
Via Italia / Mackay Ave,Khmer Thai Restaurant,11,646.8645377,4.0,139
Via Italia / Mackay Ave,thehashtag,11,103.003704,0.0,0
Via Italia / Mackay Ave,Frank’s Pizza House,11,346.6544877,3.5,99
Via Italia / Mackay Ave,Pho Lang Van,11,780.6527025,4.0,57
Via Italia / Mackay Ave,Meta Dos Leitoes,11,923.8536816,4.5,7
Via Italia / Mackay Ave,The Bull BBQ Pit,11,135.9520889,2.0,9
Via Italia / Mackay Ave,EL TREN LATÍNO,11,251.7012,4.0,1
Via Italia / Mackay Ave,Paracas Peruvian,11,718.2299314,3.5,24
Via Italia / Mackay Ave,Parallel,11,958.7633006,4.0,105
Via Italia / Mackay Ave,Burger Land,11,463.4815429,5.0,1
Via Italia / Mackay Ave,Tequila Imperial,11,195.7518577,0.0,0
Via Italia / Mackay Ave,Chappa Corner Cafe & Restaurant,11,311.5166853,5.0,1
Via Italia / Mackay Ave,El Sazón Mexicano,11,189.7571759,3.0,1
Via Italia / Mackay Ave,Stella's Lunchbox,11,479.5856499,4.0,10
Via Italia / Mackay Ave,Tenoch Restaurant,11,853.5617673,3.5,69
Via Italia / Mackay Ave,North Of Brooklyn,11,955.2183487,4.0,44
Via Italia / Mackay Ave,Good Behaviour,11,1065.118571,4.5,47
Via Italia / Mackay Ave,Rain Sushi,11,464.7111444,4.5,6
Rushton Rd / St Clair Ave W,Nodo Restaurant,0,169.4136179,4.5,63
Rushton Rd / St Clair Ave W,FK,0,90.61155078,4.5,52
Rushton Rd / St Clair Ave W,Aviv Immigrant Kitchen,0,120.4307406,4.5,21
Rushton Rd / St Clair Ave W,The Rushton,0,40.15237307,3.5,103
Rushton Rd / St Clair Ave W,Emma's Country Kitchen,0,215.266223,4.0,443
Rushton Rd / St Clair Ave W,Queen of Persia,0,206.2820793,4.5,51
Rushton Rd / St Clair Ave W,Mezzetta Restaurant & Tapas Bar,0,195.6251692,3.5,57
Rushton Rd / St Clair Ave W,Pukka,0,126.7008752,4.0,181
Rushton Rd / St Clair Ave W,Sea Witch Fish and Chips,0,323.6372245,4.0,136
Rushton Rd / St Clair Ave W,Tacos Moras,0,585.1316315,5.0,5
Rushton Rd / St Clair Ave W,Itacate,0,785.3015071,4.5,57
Rushton Rd / St Clair Ave W,CocoaLatte,0,221.7627648,4.0,75
Rushton Rd / St Clair Ave W,Ferro Bar & Cafe,0,73.34794662,3.5,127
Rushton Rd / St Clair Ave W,Chai Pochana,0,247.5736383,4.5,6
Rushton Rd / St Clair Ave W,Gerry's Fast Foods,0,72.56642048,4.5,19
Rushton Rd / St Clair Ave W,Baker and Scone,0,134.0950573,4.0,82
Rushton Rd / St Clair Ave W,Pain Perdu,0,51.79216714,3.5,75
Rushton Rd / St Clair Ave W,Just Another Burger Spot,0,336.9555231,5.0,5
Rushton Rd / St Clair Ave W,Natural Japaneats,0,270.2455495,5.0,4
Rushton Rd / St Clair Ave W,Black Tulip Restaurant,0,241.3191815,4.0,9
Rushton Rd / St Clair Ave W,Les Moulins La Fayette,0,146.9559455,4.0,14
Rushton Rd / St Clair Ave W,Kibo Sushi House,0,116.6151681,3.5,63
Rushton Rd / St Clair Ave W,Churrasco of St Clair,0,200.0262002,3.5,46
Rushton Rd / St Clair Ave W,Much Me,0,232.2863786,5.0,1
Rushton Rd / St Clair Ave W,Tenoch Restaurant,0,625.6017274,3.5,69
Rushton Rd / St Clair Ave W,Chinese Dumplings,0,289.051461,3.5,56
Rushton Rd / St Clair Ave W,Pho Lang Van,0,703.4007567,4.0,57
Rushton Rd / St Clair Ave W,Barista & Chef,0,806.4006624,4.5,53
Rushton Rd / St Clair Ave W,Savera Indian Cuisine,0,262.7419355,4.0,58
Rushton Rd / St Clair Ave W,St Clair Delicatessen,0,40.55120555,3.5,3
Rushton Rd / St Clair Ave W,Kiyo,0,816.8613812,4.5,36
Rushton Rd / St Clair Ave W,Krave Coffee,0,133.3710389,4.0,52
Rushton Rd / St Clair Ave W,Riz,0,62.38867177,3.0,10
Rushton Rd / St Clair Ave W,Dragon Delight,0,280.329902,3.0,23
Rushton Rd / St Clair Ave W,Senso Bar & Restaurant,0,58.06121863,3.0,5
Rushton Rd / St Clair Ave W,Kababana,0,614.6160378,4.0,4
Rushton Rd / St Clair Ave W,Salto Restaurant,0,747.0839878,4.5,11
Rushton Rd / St Clair Ave W,Atomic 10,0,1000.554396,4.5,30
Rushton Rd / St Clair Ave W,Pita and Hummus,0,614.6160378,4.5,11
Rushton Rd / St Clair Ave W,Moong Japanese Fusion Restaurant,0,575.1106065,3.5,43
Rushton Rd / St Clair Ave W,Lox + Schmear,0,877.5338386,4.5,40
Rushton Rd / St Clair Ave W,Paracas Peruvian,0,766.9988452,3.5,24
Rushton Rd / St Clair Ave W,Khmer Thai Restaurant,0,839.9207108,4.0,139
Rushton Rd / St Clair Ave W,Thai Noodle,0,632.2336852,3.5,57
Rushton Rd / St Clair Ave W,Oakwood Hardware Food & Drink,0,1015.673491,4.0,55
Rushton Rd / St Clair Ave W,Albert's Real Jamaican Foods,0,590.1991259,3.5,109
Rushton Rd / St Clair Ave W,Chamsine,0,211.34116,5.0,1
Rushton Rd / St Clair Ave W,Hungry Jack's Italian Grill,0,239.9230083,4.0,5
Rushton Rd / St Clair Ave W,Goen Sushi Japanese Restaurant,0,195.8453197,4.5,6
Rushton Rd / St Clair Ave W,DeSotos Eatery,0,1001.488344,4.0,84
Dundas St E / Boulton Ave - SMART,Wynona,16,507.6114882,4.5,62
Dundas St E / Boulton Ave - SMART,Dine & Dim,16,357.4944779,4.5,28
Dundas St E / Boulton Ave - SMART,Eastside Social,16,735.0861401,4.5,80
Dundas St E / Boulton Ave - SMART,O’SOMAE,16,420.2970652,4.5,30
Dundas St E / Boulton Ave - SMART,White Lily Diner,16,548.0653074,4.5,145
Dundas St E / Boulton Ave - SMART,Lady Marmalade,16,287.0306683,4.0,634
Dundas St E / Boulton Ave - SMART,Urban House,16,477.9725961,4.5,13
Dundas St E / Boulton Ave - SMART,Batifole Restaurant,16,406.431994,4.0,84
Dundas St E / Boulton Ave - SMART,The Comrade,16,417.6192591,4.0,87
Dundas St E / Boulton Ave - SMART,Completo,16,389.2914215,4.5,15
Dundas St E / Boulton Ave - SMART,ēst Restaurant,16,476.7141457,4.0,26
Dundas St E / Boulton Ave - SMART,Hermie’s,16,542.3676592,4.5,8
Dundas St E / Boulton Ave - SMART,Supreme Taste,16,408.1915716,5.0,14
Dundas St E / Boulton Ave - SMART,Oji Seichi,16,438.7576488,4.0,38
Dundas St E / Boulton Ave - SMART,Gusto 501,16,1325.418065,4.0,65
Dundas St E / Boulton Ave - SMART,Bach Yen,16,400.2100312,4.0,214
Dundas St E / Boulton Ave - SMART,Que Ling Restaurant,16,321.6325614,4.0,94
Dundas St E / Boulton Ave - SMART,Tabule Middle Eastern Cuisine,16,406.0212204,4.0,202
Dundas St E / Boulton Ave - SMART,Isaan Der,16,453.3484364,4.0,24
Dundas St E / Boulton Ave - SMART,Frankie's,16,480.5159176,4.0,39
Dundas St E / Boulton Ave - SMART,The Broadview Bistro Bar,16,498.8644675,4.0,1
Dundas St E / Boulton Ave - SMART,Lamoon Thai Cafe,16,348.9393572,4.5,13
Dundas St E / Boulton Ave - SMART,La Carnita,16,392.8856663,3.5,130
Dundas St E / Boulton Ave - SMART,EAT BKK Thai Kitchen,16,488.9141324,4.0,74
Dundas St E / Boulton Ave - SMART,Mi Mi Restaurant,16,368.841141,4.0,138
Dundas St E / Boulton Ave - SMART,Prohibition Social House,16,512.2320573,3.5,17
Dundas St E / Boulton Ave - SMART,East End Vine,16,504.6356334,5.0,3
Dundas St E / Boulton Ave - SMART,Kismet Turkish Restaurant,16,395.534225,4.0,2
Dundas St E / Boulton Ave - SMART,Dumpling House,16,379.976133,3.5,89
Dundas St E / Boulton Ave - SMART,Pho House,16,364.0943679,4.0,83
Dundas St E / Boulton Ave - SMART,Farside,16,434.4491607,4.5,11
Dundas St E / Boulton Ave - SMART,Juzz Sushi,16,491.607039,4.0,49
Dundas St E / Boulton Ave - SMART,Lamoon Thai Cafe,16,348.820023,4.5,9
Dundas St E / Boulton Ave - SMART,Maha’s Cafe,16,680.6771783,4.5,4
Dundas St E / Boulton Ave - SMART,Hanley's Nashville Hot Chicken,16,392.8856663,3.5,5
Dundas St E / Boulton Ave - SMART,Wok & Roast Chinese BBQ,16,399.9443984,3.5,106
Dundas St E / Boulton Ave - SMART,Purple Penguin Cafe,16,543.392605,4.0,78
Dundas St E / Boulton Ave - SMART,The Opera House Grill,16,459.0513949,3.5,14
Dundas St E / Boulton Ave - SMART,Tong Mein,16,665.3675642,5.0,3
Dundas St E / Boulton Ave - SMART,Bonjour Brioche,16,391.9653461,3.5,309
Dundas St E / Boulton Ave - SMART,Gare De L'est,16,583.4806175,3.5,75
Dundas St E / Boulton Ave - SMART,Leslieville Pumps,16,590.5754235,4.0,121
Dundas St E / Boulton Ave - SMART,Bamboo Leaves,16,348.00731,4.5,2
Dundas St E / Boulton Ave - SMART,Hanoi 3 Seasons,16,435.1157656,3.5,68
Dundas St E / Boulton Ave - SMART,The Civic At the Broadview Hotel,16,496.9277887,3.0,28
Dundas St E / Boulton Ave - SMART,Slayer Burger,16,457.7726206,3.5,15
Dundas St E / Boulton Ave - SMART,Blessed Love,16,446.8568979,4.5,2
Dundas St E / Boulton Ave - SMART,Maker Pizza,16,524.2548024,4.5,8
Dundas St E / Boulton Ave - SMART,Pasaj,16,981.5993685,4.0,56
Dundas St E / Boulton Ave - SMART,Riverside Burgers,16,528.0158927,4.5,16
Gerrard St E / Leslie St,Chula Taberna Mexicana,21,202.8888912,4.0,160
Gerrard St E / Leslie St,Le Conciliabule,21,533.3928145,4.5,13
Gerrard St E / Leslie St,Pinkerton Snack Bar,21,317.5230972,4.0,69
Gerrard St E / Leslie St,Anglr,21,224.5406652,4.5,15
Gerrard St E / Leslie St,Lami by Mama Linda's,21,61.62368258,5.0,1
Gerrard St E / Leslie St,Lil Joe Cucina & Bar,21,224.5406652,4.5,18
Gerrard St E / Leslie St,Maha's,21,448.3698619,4.0,599
Gerrard St E / Leslie St,Nodo Leslieville,21,759.5183242,4.0,37
Gerrard St E / Leslie St,Wynona,21,942.4426789,4.5,62
Gerrard St E / Leslie St,Eastside Social,21,1035.530684,4.5,80
Gerrard St E / Leslie St,Yummy House,21,193.532849,4.0,13
Gerrard St E / Leslie St,Goods & Provisions,21,846.8235066,4.0,101
Gerrard St E / Leslie St,Gio Rana's Really Really Nice Restaurant,21,761.7247934,4.0,229
Gerrard St E / Leslie St,Completo,21,799.6592487,4.5,173
Gerrard St E / Leslie St,La Paella,21,814.1024722,4.0,41
Gerrard St E / Leslie St,Banh Mi Huy-Ky,21,244.2905265,4.0,20
Gerrard St E / Leslie St,GB Hand Pulled Noodle,21,322.7187345,3.5,37
