Restaurant Name,Category Name,Latitude_x,Longitude_x,Distance,Rating,Number of Reviews,Price Point,Bike Station Lat,Bike Station Lon,Station Name,Latitude_y,Longitude_y,Number of Bikes
Flower Drum Restaurant,chinese,43.61446,-79.48925,151.4295429,2.0,5,$$,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
TC Tibetan Momo,dumplings,43.61124577,-79.49640211,824.7012011,4.5,4,no data,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
The Burger Bros,burgers,43.62095183,-79.48328413,770.2710188,3.5,5,no data,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
ANZ GOURMET BURGERS,burgers,43.61118739,-79.49647827,833.1423647,3.5,3,no data,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
Il Padres,pizza,43.61162,-79.49668,827.1309569,4.0,25,$$,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
La Bendita Quesadilla,mexican,43.6131695,-79.4979374,883.7422279,0.0,0,no data,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
Freshii,hotdogs,43.6230352,-79.48151907,986.2265582,3.0,4,no data,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
2 Or 3 Pizza & Wings,chicken_wings,43.61561967,-79.48875478,156.8698404,3.0,5,no data,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
Queen's Pasta,italian,43.618,-79.49795,938.3086519,4.5,2,$$,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
Lakeshore Restaurant,restaurants,43.6152532,-79.4887017,138.2960718,0.0,0,no data,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
Subway,sandwiches,43.615657,-79.4884729,151.0170677,2.5,2,no data,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
Vozul Foods,halal,43.62297,-79.48121,1040.186706,0.0,0,no data,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
Bento Sushi,sushi,43.62261,-79.48218,1016.088205,0.0,0,no data,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
Jimmy's Coffee,cafes,43.61868,-79.49967,1092.370025,4.0,15,no data,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
Mimico Pub & Grill,bars,43.61775,-79.49852,977.2418109,1.5,3,no data,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
Village Grill Restaurant,breakfast_brunch,43.61772466,-79.49888334,991.3342017,3.0,5,no data,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
Panago Pizza,chicken_wings,43.62198,-79.48231,953.7761088,3.0,7,$$,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
Krystal White Sands,hotdogs,43.61853,-79.48506,519.29765,0.0,0,no data,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
Piero Restaurant Limited,catering,43.6091399,-79.49514,882.835796,0.0,0,no data,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,10
La Vecchia Ristorante,italian,43.625476,-79.4774428,97.83371109,3.5,43,no data,43.626265,-79.476723,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,20
Krazy Roll,japanese,43.6257169,-79.4771852,71.40309125,4.5,46,$$,43.626265,-79.476723,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,20
Eden Trattoria,italian,43.62747,-79.47709,156.4458269,3.5,163,$$,43.626265,-79.476723,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,20
Chiang Mai,thai,43.62459,-79.48498,668.7948459,4.0,129,$$,43.626265,-79.476723,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,20
Scaddabush,italian,43.62499193,-79.47800829,175.3321528,3.5,36,no data,43.626265,-79.476723,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,20
Lume Kitchen and Lounge,lounges,43.62422767,-79.4844043,658.4671906,5.0,3,no data,43.626265,-79.476723,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,20
Huevos Gourmet,breakfast_brunch,43.6227219,-79.4792354,362.4447085,4.0,4,no data,43.626265,-79.476723,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,20
Gravity Pizza Cafe & Starbucks,pizza,43.62707994,-79.47707317,94.89931127,4.5,3,no data,43.626265,-79.476723,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,20
